source	term_name	term_id	adjusted_p_value	negative_log10_of_adjusted_p_value	term_size	query_size	intersection_size	effective_domain_size	intersections	log2fc	idr_fraction	signal_fraction	str_sig_frac	str_sig_num
GO:MF	nucleic acid binding	GO:0003676	2.43e-47	46.61479145	3318	2308	731	16926	"Q7LFL8,Q01658,Q12849,Q8NAV1,O60341,Q9NYF8,Q99684,O76094,Q96AG4,Q92922,Q14119,Q9UGU0,Q07955,Q9BZE1,A1YPR0,P20585,P38432,Q9H6S0,Q12873,P49761,Q9BU76,P35453,Q15149,P28356,Q9H2G4,P20393,Q12948,Q9HBL0,Q9ULX6,Q14934,Q49AN0,P50548,P47974,Q07352,Q9C0K0,Q9UQ84,O15457,P15822,Q16594,P78362,Q08999,Q09472,Q9Y3T9,O95936,Q01538,Q12837,P46087,O00571,O95983,Q96Q15,Q13950,Q14671,Q13207,P61978,O15164,Q7Z6Z7,Q9GZU2,Q15910,O43474,Q01851,Q9BX46,P10275,Q9H2U1,Q9BUJ2,Q00839,Q9H3D4,Q7Z6E9,P21675,Q6P1X5,Q8IX12,Q92793,Q16676,A5YKK6,Q9Y2G1,Q99856,O94992,Q68CQ4,P04637,O43159,Q8IWI9,O94916,Q14839,Q86X55,O15119,Q16254,Q06945,P20226,Q9UHC7,Q92794,Q9HCK8,Q92841,P18146,Q96BF6,P19838,Q9Y5B9,P51532,O60907,O43435,Q14526,P06400,Q8IZL8,P49715,P42345,P51531,Q07021,Q86TG7,Q8TAD8,O15105,O00358,Q13347,Q9UI36,O95365,O43541,Q96GM8,P07900,Q2VWA4,Q01844,Q9Y2U8,Q15911,O60264,Q9H6I2,O60315,Q07954,O15371,Q9UJU2,Q9HCS4,Q9NPC8,Q9BZK7,P36402,O15550,P85037,Q6PKG0,Q1ED39,O15347,Q92541,P05067,Q9UPQ9,Q9Y330,O43432,Q9NSC2,P52952,Q9HBU1,O15234,P18858,Q86T24,Q01167,Q15233,P08151,Q9BT81,Q9BXP5,P19532,P40426,Q8N196,O60481,Q9UJA5,Q12800,Q15696,Q9UL49,Q9ULD5,P17480,P18583,Q15431,Q14202,Q13595,Q9P1Z0,O94842,O60422,Q9Y2V3,Q69YN4,Q5T200,Q6DD87,Q96SI9,Q7RTU7,Q01831,Q5VYS8,P0DN76,Q7L4I2,Q9Y2W1,Q8N8E2,P23025,P37275,O75717,Q01081,Q12899,P35716,Q9H040,Q6BEB4,Q8TAQ2,Q96C00,Q9UNS1,P54274,P35712,P11831,P19484,Q6P087,O95785,Q9BRL6,Q9Y462,O15405,P0CG40,Q9C0J8,P52655,Q13243,Q01826,Q9NX07,Q8TBZ8,Q01130,Q9NV72,P31948,Q9Y5Q8,Q02446,Q9NQZ2,Q7L3S4,Q9ULJ3,Q9UQ35,P23246,Q86VM9,Q9NYB0,Q9NS37,O15370,P19544,Q7RTV3,P62318,P16989,A3KN83,O15209,P14678,Q12772,Q86UP3,P17010,P31629,P17542,Q16629,Q96KR1,O94875,Q8TA86,Q96K80,Q8IY81,Q9Y2D9,Q9BYN7,Q9UPW6,A6NJT0,Q8WVK2,O15266,Q9P275,Q12874,Q02447,O00204,A6NFI3,Q9BXA9,Q9H8N7,A2A288,Q8IXZ3,P41225,Q9P2F9,P51991,Q8N5A5,P08048,Q9BRU9,Q9NW07,Q9NQ29,O15522,O43818,Q8NF91,O95985,Q9Y2K5,Q7L2J0,Q05519,Q96BK5,P40424,P40425,Q15029,P37108,Q9Y467,Q8TF68,Q96I51,Q6ZN04,Q9Y4C8,Q8NAP8,O14776,Q9NQ55,Q5XKR4,Q9H7E2,P49756,Q9Y5W3,Q9Y651,Q9Y5Q9,Q7KZ85,P78332,Q13151,Q9UFB7,P56270,Q96DT7,P11940,O94900,Q9NTI5,O15042,P13667,Q13428,Q9H6B1,Q08170,Q9BRJ7,Q9NQC3,Q9UIU6,Q96NM4,Q9UPT8,P13682,Q5T0B9,Q15032,P62995,O95218,Q9BZI7,O43364,Q13427,P35269,P78411,O15391,Q14157,Q9H4Z2,Q13569,P36578,Q9P2Y4,O95409,Q03468,Q13247,O95391,P28702,Q9H361,P49750,Q96EK4,Q02962,A7MD48,Q5JTH9,Q8IYB3,Q13285,Q13435,Q9UPN6,Q9NUL5,Q9NR11,Q8TF50,Q14966,Q9Y2X9,Q9NS39,P78337,P15880,P50914,O15156,Q99729,Q5SQQ9,Q15942,Q9C0A1,Q8TB72,Q96PZ0,Q8NAF0,Q5EBL2,P31277,Q96MU7,P36956,Q9UGP8,P14652,Q9NTZ6,Q9UI10,P31268,P25490,O15060,Q96T25,Q9P215,Q14774,P35637,P0CJ78,Q9H334,Q02575,Q5TA89,Q9UKV3,Q14978,Q8IXF0,O95319,O43365,P15863,Q8TF01,P55010,Q99453,Q5JSZ5,P22087,Q86UE4,Q99583,Q14469,P83369,Q8NFW5,O75376,Q9H307,Q12905,P29375,Q8N5F7,O75525,P78415,P51608,Q9UBC0,P05455,P26038,Q9Y2K7,P32243,Q9UBP5,Q9UHL9,Q9Y618,Q6Y7W6,Q9H2Z4,Q52LJ0,Q9Y520,Q9BQA5,Q5VWX1,Q8TE12,O75179,Q8TAU0,Q9H4S2,Q92945,Q53F19,P31269,Q659C4,P17535,Q12857,P08235,Q12906,Q03828,Q9NP64,Q8WY41,P31260,Q13516,Q9UKD1,Q00978,Q8WTT2,P19338,O15409,Q9UQL6,P09629,Q9UJU5,P43699,Q14494,Q9UKA9,Q15406,P04553,Q86SE8,O14813,Q6NWY9,P20265,Q9BWF3,Q96HR8,Q9Y4X4,Q9UD57,Q15784,O00267,Q92900,O95948,P62314,P48634,P52756,Q2Q1W2,P32242,P09086,O15054,Q8NDT2,C9JE40,Q9UL68,O95104,Q9Y4F3,Q92570,Q86YN6,Q96P20,Q13029,Q9NY12,P20264,P50579,Q02078,O00541,Q9BTD8,Q6ZV50,O94761,Q96T37,Q7Z417,A6NFN3,Q9BWU0,O60841,O75444,Q9Y2X3,Q9UNW9,P98175,P35711,P52945,Q8NBP7,P42696,Q9P2N5,O00570,P84550,Q9Y5Q3,Q8N5X7,Q86U38,Q2KHR2,Q9HD90,P22670,Q5VV67,P26599,Q86U42,Q92614,P48382,P55081,P09651,Q9UHK0,Q96SQ7,P29084,Q9UQ80,Q9NW13,Q5SXM2,P55347,O43151,Q15637,P78426,Q99801,Q00577,Q03052,Q7RTS3,O94913,P50222,Q86VE0,A1L020,Q15269,Q13562,O75364,Q15022,A2AJT9,Q99742,O94983,O60508,Q8TAK6,Q99811,Q9UBK2,O15446,Q5TC82,Q96QC0,Q9HAU5,P35241,O14686,P07199,P11161,Q8WY36,Q9UIF9,Q9H165,Q8NFD5,Q71UI9,Q9BXK1,Q8NEZ4,Q9NY43,P31276,Q8NFJ8,Q96GQ7,Q5SSJ5,O14497,O43719,Q8IUX7,Q02040,Q06481,Q8N143,Q8IVW6,Q6P6C2,O60583,Q8NCV1,Q9C0J9,Q66PJ3,Q8WUQ7,P10323,Q7Z4V5,P09016,Q9HAW4,O14979,Q8IUR6,Q4LE39,Q9HCG8,P51816,O60506,Q96QS3,Q86V15,Q07065,O60231,Q9BYE0,Q99626,O43823,Q09666,Q5VZB9,O00178,Q9BQ75,Q13620,Q9UK59,Q07687,Q8NE71,P50553,P50458,Q04743,Q9BXY0,Q9UMN6,P43694,Q00056,Q7Z478,Q05925,O60548,Q86TM3,Q6NYC1,Q96AE4,Q99700,P58012,P14866,Q5SZQ8,Q9NP73,P61296,O15516,Q9NR56,Q12946,P31249,Q5BKY9,O75822,Q5U5Q3,Q12951,Q9NYB9,Q9H8M2,P50219,Q96RJ6,Q8NHW3,P78413,Q8WVV9,Q92908,Q9BZI1,Q96CX2,P52951,Q86XN8,Q9H116,Q96I24,O43347,Q13351,P78412,Q9NX05,P19447,Q14549,P10070,P13378,Q13568,P51114,Q01101,Q03164,P55316,Q9ULR0,P31271,O96004,Q14739,Q9H6T0,Q13601,Q8NBF1,Q8IZD4,P35659,Q15329,Q9NVP1,Q4G0J3,Q9C009,O75150,Q99581,P17483,P28340,P52272,P20042,P54098,P54253,Q8WVB6,Q6P158,Q9BZM3,Q14562,Q13206,Q12947,Q9H161,O43390,P14651,P51116,Q99459,P32519,P31270,O00303,P0C5Y9,Q5TGJ6,P78414,Q96SC8,P21127,Q9BTC0,Q14004,P15311,Q9GZR7,Q92499,P58107,O60610,Q9H3H3,Q13609,Q86Y13,P53539,Q9P0U4,O60832,P47902,Q86US8,Q9BUQ8,Q9UKJ3,Q8IY37,Q8IX07,O75398,O00716,P14625,Q8NE35,P46060,Q7Z5Q1,Q8IWX8,Q12830,Q0VG99,A0AV96,O14529,Q96EP5,P23759,Q96EV2,Q9NRR4,O43251,Q9H2A3,P49711,P17676,Q9BQ04,P54727,Q9NP92,Q99590,Q5VTL8,Q16630"	0.692155368	0.945280438	0.012311902	0.00547195622435021	4
GO:MF	heterocyclic compound binding	GO:1901363	2.19e-32	31.65874611	4034	2308	793	16926	"Q7LFL8,Q01658,Q12849,Q8NAV1,O60341,Q9NYF8,Q99684,O76094,Q96AG4,Q92922,Q14119,Q9UGU0,Q07955,Q9BZE1,A1YPR0,P20585,P38432,Q9H6S0,Q12873,P49761,Q9BU76,P35453,Q15149,P28356,Q9H2G4,P20393,Q12948,Q9HBL0,Q9ULX6,Q14934,Q49AN0,P36896,P50548,P36897,P47974,Q07352,P36894,Q9C0K0,Q9UQ84,O15457,P15822,Q16594,P78362,Q08999,Q09472,Q9Y3T9,O95936,Q01538,Q12837,P46087,O00571,O95983,Q96Q15,Q13950,Q14671,Q13207,P61978,O15164,Q7Z6Z7,Q9GZU2,Q15910,Q96EB6,O43474,Q01851,Q9BX46,P10275,Q9H2U1,Q9BUJ2,Q00839,Q9H3D4,Q7Z6E9,P21675,Q6P1X5,Q8IX12,Q92793,Q16676,A5YKK6,Q9Y2G1,Q99856,O94992,Q68CQ4,P04637,O43159,Q8IWI9,Q8IXJ6,O94916,Q14839,Q86X55,O15119,Q16254,Q06945,P20226,Q9UHC7,Q92794,Q9HCK8,Q92841,P57059,P18146,Q96BF6,P19838,Q9Y5B9,P51532,O60907,O43435,Q14526,P06400,Q8IZL8,P49715,P42345,P51531,Q07021,Q86TG7,Q8TAD8,O15105,O00358,Q04771,Q13347,Q9UI36,Q9UBE8,O95365,O43541,Q96GM8,O00238,P07900,Q2VWA4,Q01844,Q9Y2U8,Q15911,O60264,Q9H6I2,O60315,Q07954,O15371,Q9UJU2,Q9HCS4,Q9NPC8,Q9BZK7,P36402,O15550,P85037,Q6PKG0,Q1ED39,O15347,Q92541,P05067,Q9UPQ9,Q9Y330,O43432,Q9NSC2,Q9NRM7,P52952,Q9HBU1,O15234,P18858,Q86T24,Q01167,Q15233,P08151,Q9BT81,Q9BXP5,P19532,P40426,Q8N196,O60481,Q92777,Q9UJA5,Q12800,Q15696,P29474,Q9UL49,Q9ULD5,P17480,P18583,Q15431,Q14202,Q13595,Q9P1Z0,O94842,O60422,Q9Y2V3,Q69YN4,Q5T200,Q6DD87,Q96SI9,Q7RTU7,Q01831,Q5VYS8,P0DN76,Q7L4I2,Q9Y2W1,Q8N8E2,Q9UL25,P23025,P37275,O43314,Q16181,O75717,P51687,Q01081,Q12899,P35716,Q9H040,Q6BEB4,Q8TAQ2,Q96C00,Q9UNS1,P54274,P35712,P11831,P19484,Q6P087,O95785,Q9BRL6,Q9Y462,O15405,P0CG40,Q9C0J8,P52655,Q13243,Q01826,Q9NX07,Q8TBZ8,Q01130,Q9NV72,P31948,Q9Y5Q8,Q02446,Q9NQZ2,Q7L3S4,Q9ULJ3,Q9UQ35,P23246,Q86VM9,Q9NYB0,Q9NS37,O15370,P19544,Q7RTV3,P62318,P16989,A3KN83,O15209,Q9BSG5,P14678,Q12772,Q86UP3,P17010,P31629,P17542,Q16629,Q96KR1,O94875,Q8TA86,Q96K80,Q8IY81,Q9Y2D9,Q9BYN7,Q9UPW6,A6NJT0,Q8WVK2,O15266,Q9P275,Q12874,Q02447,O00204,A6NFI3,Q9BXA9,Q9H8N7,A2A288,Q8IXZ3,P41225,Q9P2F9,P51991,Q8N5A5,P08048,Q9BRU9,P21817,Q9NW07,Q9NQ29,O15522,Q96PH1,O43818,Q8NF91,O95985,Q9Y2K5,Q7L2J0,Q05519,Q96BK5,P40424,P40425,Q15029,P37108,Q9Y467,Q8TF68,Q96I51,Q6ZN04,Q9Y4C8,Q8NAP8,O14776,Q08499,Q8N4C8,Q9NQ55,P17600,Q5XKR4,Q9H7E2,P49756,Q9Y5W3,Q9Y651,Q9Y5Q9,Q7KZ85,P78332,Q13151,Q9UFB7,O95819,P56270,Q96DT7,P11940,O94900,Q9NTI5,O15042,P13667,Q13428,Q9C000,Q9H6B1,Q08170,Q9BRJ7,Q9NQC3,Q9UIU6,Q96NM4,Q9UPT8,P13682,Q5T0B9,Q15032,P62995,O95218,Q9BZI7,O43364,Q13427,P35269,P78411,O15391,Q14157,Q9H4Z2,Q13569,P36578,Q9P2Y4,Q9Y2K2,O95409,Q03468,Q13247,O95391,P28702,Q9H361,P49750,Q9BYZ6,Q96EK4,Q02962,A7MD48,Q5JTH9,Q8IYB3,Q13285,Q13435,Q9UPN6,Q9HB90,Q9NUL5,Q9NR11,Q8TF50,Q14966,Q9Y2X9,Q9NS39,P78337,P15880,P50914,O15156,Q99729,Q5SQQ9,Q15942,Q9C0A1,Q8TB72,Q96PZ0,Q8NAF0,Q5EBL2,P31277,Q96MU7,P36956,Q9UGP8,P14652,Q9NTZ6,Q9UI10,P31268,P25490,O15060,Q96T25,Q9P215,Q14774,P35637,P0CJ78,Q9H334,Q02575,Q5TA89,Q99490,Q9NZL4,Q9UKV3,Q14978,Q8IXF0,O95319,O43365,P15863,Q8TF01,P55010,Q99453,P34932,Q5JSZ5,P22087,Q86UE4,Q99583,Q14469,P83369,Q8NFW5,O75376,Q9H307,Q12905,P29375,Q8N5F7,O75525,P78415,P51608,Q9UBC0,Q7RTP6,P05455,P26038,Q9Y2K7,P32243,Q9UBP5,Q9UHL9,Q9Y618,Q6Y7W6,Q9H2Z4,Q52LJ0,Q9Y520,Q86UW6,Q9BQA5,Q5VWX1,O75460,Q8TE12,O75179,Q8TAU0,Q9H4S2,Q92945,Q53F19,P31269,Q659C4,P17535,Q12857,P08235,Q12906,Q03828,Q9NP64,Q8WY41,P31260,Q13516,Q9UKD1,Q00978,Q8WTT2,P19338,O15409,Q9UQL6,P09629,Q9UJU5,P43699,Q14494,Q8IWU2,Q9UKA9,Q15406,P04553,Q86SE8,O14813,Q6NWY9,P20265,Q9H0K1,Q9BWF3,Q96HR8,Q9Y4X4,Q9UD57,Q15784,O00267,Q92900,O95948,P62314,P48634,P52756,Q2Q1W2,P32242,P09086,O15054,Q8NDT2,C9JE40,Q9UL68,O95104,Q9Y4F3,Q92570,Q86YN6,Q96P20,Q13029,Q9NY12,P20264,P50579,Q02078,Q9NTJ3,O00541,Q9BTD8,Q6ZV50,Q6DT37,O94761,Q96T37,Q7Z417,A6NFN3,Q9BWU0,O60841,O75444,Q9Y2X3,Q9UNW9,Q15286,P98175,P27815,P35711,P52945,Q8NBP7,P42696,Q9P2N5,Q9NQL2,O00570,P84550,Q9Y5Q3,Q8N5X7,Q86U38,Q2KHR2,Q9HD90,A1KZ92,P22670,Q5VV67,P26599,Q86U42,Q92614,P48382,P55081,P09651,Q9UHK0,O00391,Q96SQ7,P29084,Q9UQ80,Q9NW13,Q5SXM2,Q9BXM7,P55347,O43151,Q15637,P78426,Q99801,Q00577,Q03052,Q7RTS3,O95817,O94913,P50222,Q86VE0,A1L020,Q15269,Q13562,O75364,Q15022,A2AJT9,Q99742,O94983,O60508,Q8TAK6,Q99811,Q9UBK2,O15446,Q5TC82,Q96QC0,Q9HAU5,P35241,O14686,P07199,P11161,Q8WY36,Q9UIF9,Q9H165,Q8NFD5,Q6UB35,Q71UI9,Q9BXK1,Q8NEZ4,Q9NY43,P31276,Q8NFJ8,Q96GQ7,Q5SSJ5,O14497,O43719,Q8IUX7,Q02040,Q06481,Q8N143,Q8IVW6,Q6P6C2,O60583,Q8NCV1,Q9C0J9,Q66PJ3,Q8WUQ7,P10323,Q7Z4V5,P09016,Q9HAW4,O14979,Q8IUR6,Q4LE39,Q9HCG8,P51816,O60506,Q96QS3,Q86V15,Q07065,O60231,Q9BYE0,Q99626,O43823,Q09666,Q5VZB9,O00178,Q9BQ75,Q13620,Q09013,Q9UK59,Q07687,Q8NE71,P50553,P50458,Q04743,Q9BXY0,Q9UMN6,O60741,P43694,O95757,Q00056,Q7Z478,Q05925,O60548,Q86TM3,Q6NYC1,Q96AE4,Q99700,P58012,P14866,Q5SZQ8,Q9NP73,Q9UQ88,P29973,P61296,O15516,Q9NR56,Q12946,P31249,Q5BKY9,O75822,Q5U5Q3,Q12951,Q9NYB9,Q9Y295,Q9H8M2,P50219,P36915,Q96RJ6,Q8NHW3,P78413,Q8WVV9,O75027,Q92908,Q9BZI1,Q96CX2,P52951,Q86XN8,Q9H116,Q96I24,Q96L34,O43347,Q13351,P78412,Q9NX05,P19447,Q14549,P10070,P13378,Q13568,P51114,Q01101,Q03164,P55316,Q9ULR0,P31271,O96004,Q14739,Q9H6T0,Q13601,Q8NBF1,Q8IZD4,P35659,Q15329,Q9NVP1,Q4G0J3,Q9C009,O75150,Q99581,Q14028,P17483,P28340,P52272,Q9NQX3,P20042,P54098,P54253,Q8WVB6,Q8TF76,Q6P158,Q9BZM3,Q14562,Q13206,Q12947,Q9H161,O43390,P14651,P51116,P09417,Q99459,P32519,P31270,O00303,P0C5Y9,Q5TGJ6,P78414,Q9NRY5,Q96SC8,P21127,Q9BTC0,Q14004,P15311,Q9GZR7,Q92499,P58107,O60610,Q9H3H3,Q13609,Q86Y13,P53539,Q9P0U4,O60832,P47902,Q86US8,Q9BUQ8,Q9UKJ3,Q8IY37,Q8IX07,O75398,O00716,P14625,Q8NE35,P46060,Q7Z5Q1,Q86WJ1,Q8IWX8,Q12830,Q0VG99,A0AV96,O14529,Q96EP5,P23759,Q96EV2,O76039,Q9NRR4,O43251,Q9H2A3,P49711,P17676,Q3YEC7,Q9BQ04,P54727,Q9NP92,Q99590,Q5VTL8,Q16630"	0.52770763	0.935687264	0.022698613	0.00756620428751576	6
GO:MF	transcription regulator activity	GO:0140110	2.19e-32	31.65874611	1817	2308	431	16926	"Q8N108,Q01658,O60341,Q9NYF8,Q99684,Q9UHV7,Q92922,Q14119,Q9UGU0,A1YPR0,P35453,Q96CK0,O75151,P28356,P20393,Q12948,Q14934,P50548,Q9C0K0,Q8N9B5,Q16594,Q09472,Q12888,Q9Y3T9,O95936,Q01538,Q15648,Q12837,Q92585,Q13950,Q9NQR1,Q13207,O15164,Q13627,Q9GZU2,Q15910,Q96EB6,O43474,Q01851,Q9UER7,O60885,P10275,Q8N2W9,Q00839,Q9H3D4,Q9Y4A5,Q8IX12,Q92793,Q16676,Q9H2X6,Q9Y2G1,Q99856,O00257,P04637,Q8IWI9,O94916,Q86X55,O15119,Q16254,O75925,Q06945,Q92794,Q92841,P18146,Q96BF6,P19838,P51532,O60907,O43435,Q14526,P49715,Q02297,P51531,Q07021,O15105,O00358,Q9UI36,O95365,O43541,Q8WYN3,Q15678,Q9ULJ6,Q2VWA4,Q01844,Q96S65,Q15911,Q9H6I2,O60315,Q9GZV5,Q9UJU2,Q9HCS4,Q04726,Q9NPC8,Q86UU0,Q9BZK7,P36402,P85037,Q9H1B7,Q04724,P24385,Q04727,Q93074,Q9Y330,Q9NSC2,P52952,Q9HBU1,P46531,Q86T24,Q9UGP4,Q01167,P08151,Q9BT81,P19532,P40426,Q8N196,O60481,Q12800,Q9UL49,Q9ULD5,Q9P1Z0,O60422,Q9Y2V3,Q6DD87,Q63HK5,Q7RTU7,Q01831,Q96ST3,Q9Y2W1,P37275,Q8NF64,P35716,Q6BEB4,Q8TAQ2,P35712,Q96PN7,P11831,P19484,O95785,O15405,P0CG40,Q01826,Q8TBZ8,Q01130,Q9NV72,Q02446,Q7L3S4,Q9ULJ3,Q9NS37,O15370,P19544,Q7RTV3,O15209,Q12772,Q86UP3,P17542,Q9Y2D9,P50616,Q9BYN7,Q9UPW6,A6NJT0,O15266,Q02447,A6NFI3,Q9BXA9,Q9H8N7,O60902,Q8IXZ3,P41225,Q9P2F9,Q8N5A5,P08048,Q9NW07,O15522,Q9NPJ6,P40424,P40425,Q9Y467,Q8TF68,Q8NAP8,O14776,A6NIX2,Q5XKR4,Q9H7E2,P86452,Q9Y5W3,Q9Y651,Q9UFB7,P56270,Q9UIU6,Q96NM4,Q9UPT8,P13682,Q5T0B9,O43364,P78411,O15391,Q9P2Y4,O95409,P28702,Q5VWI1,Q96EK4,P98169,Q02962,Q13285,O94763,Q9NR11,Q8TF50,Q9Y2X9,P78337,O15156,Q5SQQ9,Q9C0A1,Q5EBL2,P31277,P36956,P14652,P31268,P25490,O15060,Q96T25,Q14774,P35637,P0CJ78,Q96JC9,Q9H334,Q02575,Q5TA89,Q3T8J9,Q8IXF0,P51610,Q6PJG2,Q06455,O43365,P15863,Q99453,Q86UE4,Q99583,Q5T0F9,Q14469,Q8NFW5,O75376,P29375,P78415,P51608,Q9UBC0,P32243,Q9UBP5,Q9UHL9,Q9Y618,Q9H2Z4,Q8N594,Q9BQA5,Q8TE12,Q8TAU0,Q9H4S2,P31269,P17535,Q12857,Q96T92,P08235,Q03828,A8MTJ6,P31260,Q13516,Q9UKD1,Q00978,O15409,P09629,Q9UJU5,P43699,Q14494,Q15406,O14813,P20265,Q9Y4X4,Q9UD57,Q15784,O95948,Q96T23,P32242,P09086,Q9UL68,Q9Y6Q9,Q92570,Q86YN6,Q13029,P20264,Q02078,Q6ZV50,Q14686,Q9P2R6,O75444,Q9ULU4,P35711,Q8IZL2,O60244,P52945,O00570,P84550,Q9Y5Q3,Q2KHR2,Q9HD90,P22670,Q5VV67,P48382,Q96SQ7,Q9UQ80,P55347,Q15637,Q8IZ40,P78426,Q99801,Q00577,Q03052,Q7RTS3,P50222,Q86VE0,Q13562,O75364,A2AJT9,Q99742,O94983,Q8TAK6,Q99811,Q86X95,Q9UBK2,O14686,P11161,Q8WY36,Q9H165,Q8NFD5,P54259,Q9BXK1,Q8NEZ4,Q9NY43,P31276,Q8NFJ8,Q58F21,O14497,Q8IUX7,Q8N143,Q8IVW6,Q5VYV0,Q9C0J9,Q8IX15,Q7Z4V5,P09016,Q96RK0,Q8IUR6,Q96QS3,Q86V15,Q9BYE0,Q99626,Q5VZB9,Q07687,P50553,P50458,Q04743,P43694,Q00056,Q05925,O60548,Q8WYB5,Q6NYC1,P58012,P61296,O15516,Q12946,P31249,Q12951,Q86YW9,P50219,O00409,Q96RJ6,Q8NHW3,P78413,Q8IZQ8,O15353,Q92908,Q9BZI1,P52951,Q9H116,Q13351,P78412,Q14549,P10070,P13378,Q13568,Q01101,P55316,P31271,A6NHT5,O96004,Q13227,Q96JK9,Q8NBF1,A0A1W2PRP0,Q15329,Q9C009,Q99581,P17483,Q9BZM3,Q12947,Q9H161,P14651,Q99459,P32519,Q5TGJ6,P78414,Q96SC8,Q92499,P53539,P47902,Q96CJ1,Q8IX07,Q96SL8,O75398,Q96MA1,O00716,Q86Y01,Q9NZM4,Q0VG99,Q9NVW2,O14529,P23759,O43251,Q9H2A3,P49711,P17676,P98168,P78424"	0.798727298	0.972157773	0.004640371	0	0
